emp_id,name,hire_date,employment_type,country,jurisdiction,role,base_monthly_pay,flsa_status,ot_eligible,department,is_ghost,birth_date
EMP-01873,Amelia Brown,2019-11-26,full_time,USA,CA,HR_Specialist,8551,nonexempt,True,HR,False,1983-02-27
EMP-01874,Benjamin Martin,2023-08-26,full_time,USA,CA,Sales_Representative,4398,nonexempt,True,Engineering,False,1994-01-17
EMP-01875,James Williams,2021-11-27,full_time,USA,MA,Product_Manager,6264,exempt,False,Sales,False,1997-09-20
EMP-01876,Samuel Rogers,2021-11-21,full_time,USA,MA,Software_Engineer,11954,exempt,False,Operations,False,1980-03-21
EMP-01877,Isabella Carter,2023-08-28,full_time,USA,IL,Payroll_Administrator,4551,exempt,False,Finance,False,1982-01-26
EMP-01878,Priya Jackson,2018-05-08,full_time,USA,WA,Sales_Representative,11629,nonexempt,True,Engineering,False,1988-05-10
EMP-01879,Ava Martinez,2019-03-06,full_time,USA,NY,Operations_Manager,4877,exempt,False,Operations,False,1977-02-18
EMP-01880,David Kumar,2020-05-08,full_time,USA,WA,Operations_Manager,13367,exempt,False,Sales,False,1983-11-26
EMP-01881,Sofia Young,2018-10-17,full_time,USA,MA,Sales_Representative,7295,nonexempt,True,Engineering,False,1984-08-25
EMP-01882,Arjun Harris,2024-06-21,full_time,USA,MA,Payroll_Administrator,8260,exempt,False,HR,False,1992-12-31
EMP-01883,Grace Chen,2021-11-23,full_time,USA,FL,Analyst,4929,nonexempt,True,Finance,False,1965-04-18
EMP-01884,Megan Green,2020-06-16,full_time,USA,WA,Sales_Representative,5436,nonexempt,True,Engineering,False,1989-06-17
EMP-01885,Lily Evans,2022-03-21,full_time,USA,WA,Sales_Representative,11985,nonexempt,True,Finance,False,1971-08-08
EMP-01886,Nora Johnson,2021-03-25,full_time,USA,NJ,Analyst,10979,nonexempt,True,Operations,False,1972-11-05
EMP-01887,Ava Patel,2020-08-28,full_time,USA,WA,Analyst,13817,nonexempt,True,Sales,False,2001-06-07
EMP-01888,Daniel Edwards,2020-02-27,full_time,USA,WA,Analyst,5482,nonexempt,True,Sales,False,1987-09-22
EMP-01889,Allison Wilson,2024-11-08,full_time,USA,MA,Payroll_Administrator,6013,exempt,False,Finance,False,2003-05-04
EMP-01890,Joseph Brown,2022-05-10,full_time,USA,FL,Analyst,5386,nonexempt,True,Operations,False,1998-08-10
EMP-01891,Ava Patel,2022-12-09,full_time,USA,TX,Operations_Manager,9549,exempt,False,Sales,False,1984-12-27
EMP-01892,Isabella Chen,2020-09-17,full_time,USA,IL,Payroll_Administrator,13204,exempt,False,Sales,False,1975-05-17
EMP-01893,Lily Garcia,2022-07-06,full_time,USA,WA,Sales_Representative,11583,nonexempt,True,Finance,False,1981-10-02
EMP-01894,Michael Scott,2020-11-23,full_time,USA,FL,Software_Engineer,7437,exempt,False,Engineering,False,1978-01-07
EMP-01895,Aiden Chen,2021-05-06,full_time,USA,WA,Software_Engineer,8972,exempt,False,Engineering,False,1974-10-26
EMP-01896,Harper Hall,2024-06-14,full_time,USA,NY,Sales_Representative,4659,nonexempt,True,Sales,False,1986-04-20
EMP-01897,Samuel Scott,2020-06-10,full_time,USA,IL,Payroll_Administrator,9267,exempt,False,HR,False,1984-10-24
EMP-01898,Isaac Adams,2023-02-11,full_time,USA,MA,Operations_Manager,8383,exempt,False,Sales,False,1975-09-08
EMP-01899,Evelyn Moore,2021-01-15,full_time,USA,MA,Analyst,7139,nonexempt,True,HR,False,1970-08-19
EMP-01900,Mateo Davis,2021-04-21,full_time,USA,NY,Software_Engineer,3530,exempt,False,HR,False,1989-06-05
EMP-01901,Ella Sanchez,2018-12-06,full_time,USA,NY,Sales_Representative,10975,nonexempt,True,Engineering,False,1999-08-07
EMP-01902,Daniel Lee,2018-05-30,full_time,USA,TX,Payroll_Administrator,10589,exempt,False,Operations,False,1996-11-26
EMP-01903,Noah Hall,2022-04-30,full_time,USA,TX,Payroll_Administrator,10914,exempt,False,Engineering,False,1987-04-05
EMP-01904,Grace Wright,2018-06-24,full_time,USA,NY,Product_Manager,5228,exempt,False,Finance,False,1985-06-05
EMP-01905,Leah Lewis,2020-05-17,full_time,USA,MA,Sales_Representative,8703,nonexempt,True,Engineering,False,1975-10-19
EMP-01906,Elijah Kumar,2019-04-28,full_time,USA,NY,Sales_Representative,7929,nonexempt,True,Operations,False,1975-09-15
EMP-01907,David Jackson,2020-06-19,full_time,USA,WA,Software_Engineer,9343,exempt,False,HR,False,1976-10-25
EMP-01908,James Turner,2019-09-09,full_time,USA,WA,Operations_Manager,13229,exempt,False,Sales,False,1991-03-07
EMP-01909,Priya Young,2019-11-02,full_time,USA,FL,Analyst,4594,nonexempt,True,Finance,False,1995-11-05
EMP-01910,Emma Jackson,2019-05-02,full_time,USA,FL,HR_Specialist,11635,nonexempt,True,Engineering,False,1985-11-22
EMP-01911,Sebastian Evans,2020-10-24,full_time,USA,MA,Operations_Manager,11081,exempt,False,Engineering,False,1966-11-30
EMP-01912,Allison Brown,2020-02-06,full_time,USA,CA,HR_Specialist,7425,nonexempt,True,Engineering,False,1987-06-20
EMP-01913,Owen Edwards,2019-08-04,full_time,USA,NY,Software_Engineer,11922,exempt,False,Operations,False,1977-06-21
EMP-01914,Morgan King,2022-06-14,full_time,USA,TX,HR_Specialist,4011,nonexempt,True,Engineering,False,1992-03-19
EMP-01915,Ella Carter,2024-04-22,full_time,USA,MA,Software_Engineer,5428,exempt,False,Engineering,False,1981-10-11
EMP-01916,Abigail Martinez,2023-01-16,full_time,USA,MA,Software_Engineer,6128,exempt,False,Finance,False,1972-08-23
EMP-01917,Henry Stewart,2019-08-31,full_time,USA,NJ,Product_Manager,12106,exempt,False,HR,False,2002-01-30
EMP-01918,Evelyn White,2020-10-19,full_time,USA,TX,Payroll_Administrator,13361,exempt,False,Finance,False,1995-04-06
EMP-01919,Charlotte Scott,2024-05-28,full_time,USA,NJ,Payroll_Administrator,5475,exempt,False,Sales,False,1967-11-16
EMP-01920,Leah Walker,2024-03-22,full_time,USA,NJ,Analyst,7246,nonexempt,True,Engineering,False,2002-11-23
EMP-01921,Lily Lewis,2022-08-02,full_time,USA,FL,HR_Specialist,7389,nonexempt,True,Sales,False,1975-09-05
EMP-01922,Jordan Martin,2022-06-20,full_time,USA,FL,Operations_Manager,11791,exempt,False,Engineering,False,1989-06-16
EMP-01923,Alexander Johnson,2021-01-10,full_time,USA,NJ,Software_Engineer,7366,exempt,False,Sales,False,1986-09-01
EMP-01924,Arjun Collins,2024-02-09,full_time,USA,WA,Sales_Representative,10038,nonexempt,True,Operations,False,1978-10-17
EMP-01925,Mateo Allen,2023-02-22,full_time,USA,WA,Software_Engineer,3587,exempt,False,HR,False,2001-06-15
EMP-01926,Grace King,2021-04-21,full_time,USA,MA,Product_Manager,8621,exempt,False,Sales,False,1993-11-08
EMP-01927,Maya Martinez,2024-06-20,full_time,USA,IL,HR_Specialist,12601,nonexempt,True,Sales,False,1980-12-21
EMP-01928,Victoria Morris,2019-10-09,full_time,USA,IL,Sales_Representative,10345,nonexempt,True,Finance,False,1968-05-22
EMP-01929,Ella Evans,2024-11-26,full_time,USA,NY,Software_Engineer,7777,exempt,False,Finance,False,1992-08-10
EMP-01930,Abigail Collins,2024-11-30,full_time,USA,TX,Product_Manager,8675,exempt,False,Engineering,False,1983-06-06
EMP-01931,Owen Nelson,2020-05-29,full_time,USA,MA,Payroll_Administrator,9984,exempt,False,Sales,False,1981-06-01
EMP-01932,Maya Moore,2019-05-26,full_time,USA,NJ,Sales_Representative,8302,nonexempt,True,Engineering,False,1996-02-19
EMP-01933,Mateo Davis,2019-04-11,full_time,USA,CA,Software_Engineer,13236,exempt,False,HR,False,1977-12-13
EMP-01934,Joseph Martinez,2021-08-17,full_time,USA,NJ,Sales_Representative,4816,nonexempt,True,Engineering,False,1997-04-15
EMP-01935,Henry Evans,2024-08-23,full_time,USA,WA,Operations_Manager,8693,exempt,False,Sales,False,2003-06-25
EMP-01936,Lily Parker,2018-10-19,full_time,USA,FL,Analyst,11760,nonexempt,True,Operations,False,1966-05-31
EMP-01937,Lily Carter,2019-04-09,full_time,USA,NJ,Software_Engineer,13992,exempt,False,Finance,False,1997-05-05
EMP-01938,Kevin Young,2019-08-10,full_time,USA,TX,Software_Engineer,4057,exempt,False,Sales,False,1993-10-09
EMP-01939,Abigail Wilson,2020-10-05,full_time,USA,WA,Payroll_Administrator,13939,exempt,False,Engineering,False,1969-04-11
EMP-01940,Alexander Brown,2020-04-04,full_time,USA,CA,Operations_Manager,6688,exempt,False,Operations,False,1978-10-28
EMP-01941,Morgan Perez,2018-08-16,full_time,USA,MA,Software_Engineer,10804,exempt,False,Finance,False,1980-04-27
EMP-01942,Charlotte Collins,2022-05-18,full_time,USA,WA,HR_Specialist,9968,nonexempt,True,Engineering,False,1973-05-09
EMP-01943,Zoe Hill,2020-04-25,full_time,USA,IL,HR_Specialist,3597,nonexempt,True,Operations,False,1983-01-14
EMP-01944,Hannah Hall,2019-10-28,full_time,USA,MA,HR_Specialist,13151,nonexempt,True,HR,False,1978-03-17
EMP-01945,Emma Thomas,2018-01-25,full_time,USA,IL,HR_Specialist,10388,nonexempt,True,Finance,False,1982-05-26
EMP-01946,Arjun Chen,2020-11-06,full_time,USA,WA,Operations_Manager,9474,exempt,False,Sales,False,1984-12-03
EMP-01947,Owen Martinez,2020-12-27,full_time,USA,FL,Sales_Representative,11787,nonexempt,True,Operations,False,1977-09-05
EMP-01948,David Smith,2019-04-17,full_time,USA,MA,HR_Specialist,8820,nonexempt,True,Operations,False,1995-10-06
EMP-01949,Morgan Lee,2022-02-08,full_time,USA,CA,Analyst,11237,nonexempt,True,Operations,False,2003-03-08
EMP-01950,Morgan Lewis,2019-09-21,full_time,USA,TX,Sales_Representative,5934,nonexempt,True,Operations,False,1991-12-25
EMP-01951,Nora Kumar,2024-04-29,full_time,USA,MA,Payroll_Administrator,4820,exempt,False,Sales,False,1965-06-26
EMP-01952,Owen King,2022-11-13,full_time,USA,NJ,Operations_Manager,9352,exempt,False,HR,False,1986-08-21
EMP-01953,Elijah Taylor,2023-03-09,full_time,USA,IL,Payroll_Administrator,11059,exempt,False,HR,False,1965-12-12
EMP-01954,Ethan Mitchell,2021-10-12,full_time,USA,NY,HR_Specialist,11430,nonexempt,True,Sales,False,1982-06-07
EMP-01955,Lucas Scott,2024-02-21,full_time,USA,NJ,Software_Engineer,11009,exempt,False,HR,False,1985-02-07
EMP-01956,Harper Phillips,2022-12-30,full_time,USA,IL,Software_Engineer,9379,exempt,False,Finance,False,1977-08-14
EMP-01957,Nora Patel,2019-07-31,full_time,USA,CA,Operations_Manager,8893,exempt,False,Engineering,False,2003-08-13
EMP-01958,Megan Baker,2020-11-27,full_time,USA,CA,Product_Manager,10798,exempt,False,Sales,False,1986-07-26
EMP-01959,Grace Moore,2019-03-27,full_time,USA,IL,Analyst,5846,nonexempt,True,Finance,False,1989-12-04
EMP-01960,Morgan Carter,2024-08-24,full_time,USA,CA,HR_Specialist,7600,nonexempt,True,Engineering,False,1972-03-29
EMP-01961,Taylor Taylor,2021-10-30,full_time,USA,NY,HR_Specialist,13103,nonexempt,True,Sales,False,1996-05-14
EMP-01962,Owen Parker,2019-09-21,full_time,USA,IL,Analyst,12344,nonexempt,True,Finance,False,1984-03-12
EMP-01963,Benjamin Roberts,2018-09-08,full_time,USA,IL,Product_Manager,5628,exempt,False,Engineering,False,2002-03-24
EMP-01964,Hannah Evans,2021-07-15,full_time,USA,NJ,Analyst,10067,nonexempt,True,Finance,False,2000-08-29
EMP-01965,Amelia Williams,2020-07-11,full_time,USA,NJ,Product_Manager,10914,exempt,False,Sales,False,2002-12-10
EMP-01966,Amelia King,2020-04-22,full_time,USA,MA,Software_Engineer,10049,exempt,False,Finance,False,1968-02-03
EMP-01967,Maya Smith,2023-03-05,full_time,USA,NJ,Sales_Representative,4108,nonexempt,True,HR,False,2003-11-08
EMP-01968,Samuel Allen,2021-06-02,full_time,USA,TX,Sales_Representative,13828,nonexempt,True,Operations,False,1976-12-08
EMP-01969,Emma Morris,2024-09-17,full_time,USA,MA,Product_Manager,6572,exempt,False,Operations,False,1969-08-27
EMP-01970,Noah Turner,2023-06-02,full_time,USA,WA,Product_Manager,11969,exempt,False,Sales,True,1994-02-17
EMP-01971,Jack Perez,2018-01-07,full_time,USA,NJ,Operations_Manager,6924,exempt,False,Operations,False,1985-01-24
EMP-01972,David Campbell,2018-05-01,full_time,USA,NJ,Payroll_Administrator,3835,exempt,False,Operations,False,1982-09-22
EMP-01973,Morgan Roberts,2020-10-17,full_time,USA,TX,Analyst,8402,nonexempt,True,Operations,False,1974-01-12
EMP-01974,Amelia Anderson,2023-11-22,full_time,USA,NY,Software_Engineer,5976,exempt,False,Finance,False,1994-11-02
EMP-01975,Amelia Martinez,2024-03-05,full_time,USA,MA,Product_Manager,9894,exempt,False,HR,False,1976-08-01
EMP-01976,Layla Scott,2023-10-28,full_time,USA,FL,Operations_Manager,6050,exempt,False,Engineering,False,1999-01-21
EMP-01977,Jordan Chen,2019-11-14,full_time,USA,CA,Payroll_Administrator,10318,exempt,False,Sales,False,2001-05-25
EMP-01978,Samuel Smith,2018-07-03,full_time,USA,NJ,Analyst,10525,nonexempt,True,Sales,False,1965-11-24
EMP-01979,Kevin Clark,2024-12-08,full_time,USA,IL,Payroll_Administrator,10309,exempt,False,Operations,False,1973-11-20
EMP-01980,Morgan Martinez,2018-11-24,full_time,USA,CA,Operations_Manager,13059,exempt,False,Finance,False,1982-11-29
EMP-01981,Ella Sanchez,2020-11-30,full_time,USA,NY,Analyst,3572,nonexempt,True,Sales,False,1982-03-11
EMP-01982,Zoe Perez,2018-12-15,full_time,USA,IL,HR_Specialist,13683,nonexempt,True,Finance,False,1987-02-21
EMP-01983,Victoria Roberts,2019-10-25,full_time,USA,NY,Payroll_Administrator,13498,exempt,False,Finance,False,1997-01-30
EMP-01984,Maya Phillips,2022-01-13,full_time,USA,NJ,Operations_Manager,8163,exempt,False,Finance,False,1974-10-04
EMP-01985,Noah Hill,2024-10-21,full_time,USA,NJ,Operations_Manager,6538,exempt,False,HR,False,1994-04-15
EMP-01986,Elijah Edwards,2024-10-09,full_time,USA,NY,Software_Engineer,5191,exempt,False,Operations,False,1983-07-15
EMP-01987,Jordan Smith,2019-12-29,full_time,USA,NY,Payroll_Administrator,12856,exempt,False,Sales,False,1983-02-12
EMP-01988,Amelia Sanchez,2019-01-16,full_time,USA,IL,Software_Engineer,11250,exempt,False,Finance,False,2002-11-22
EMP-01989,Owen Jackson,2020-12-02,full_time,USA,NY,Payroll_Administrator,12746,exempt,False,Sales,False,1969-09-24
EMP-01990,Ella Lee,2024-09-13,full_time,USA,CA,HR_Specialist,7422,nonexempt,True,Sales,False,1966-06-01
EMP-01991,Benjamin Evans,2024-09-18,full_time,USA,NJ,Operations_Manager,9105,exempt,False,Operations,False,1991-04-09
EMP-01992,Lucas Mitchell,2022-01-01,full_time,USA,MA,Payroll_Administrator,5554,exempt,False,Engineering,False,1965-09-28
EMP-01993,Noah Wilson,2024-02-11,full_time,USA,WA,Product_Manager,7585,exempt,False,Engineering,False,1965-08-09
EMP-01994,Elijah Nelson,2021-12-06,full_time,USA,NY,Sales_Representative,7384,nonexempt,True,Operations,False,1975-10-13
EMP-01995,Aiden Wilson,2019-08-29,full_time,USA,NJ,Operations_Manager,9695,exempt,False,Operations,False,1997-10-29
EMP-01996,Ava Nelson,2021-05-06,full_time,USA,FL,HR_Specialist,10799,nonexempt,True,Engineering,False,1995-04-07
EMP-01997,Noah White,2021-09-28,full_time,USA,CA,Software_Engineer,12113,exempt,False,Sales,False,1991-11-13
EMP-01998,Ava Stewart,2019-09-15,full_time,USA,TX,HR_Specialist,8768,nonexempt,True,HR,False,1989-09-01
EMP-01999,Grace Perez,2018-08-10,full_time,USA,WA,Analyst,10940,nonexempt,True,Operations,False,1982-06-27
EMP-02000,Allison Collins,2019-09-11,full_time,USA,NJ,HR_Specialist,12598,nonexempt,True,Finance,False,2002-12-26
EMP-02001,Owen Patel,2018-02-03,full_time,USA,TX,Software_Engineer,9651,exempt,False,HR,False,1967-02-24
EMP-02002,Sebastian Perez,2021-12-17,full_time,USA,TX,HR_Specialist,11506,nonexempt,True,Finance,False,1980-03-28
EMP-02003,Joseph Hall,2020-03-30,full_time,USA,TX,Product_Manager,9627,exempt,False,Operations,False,1993-07-28
EMP-02004,Alexander Anderson,2023-05-19,full_time,USA,IL,HR_Specialist,9545,nonexempt,True,Finance,False,1994-08-02
EMP-02005,Leah Evans,2020-09-17,full_time,USA,CA,Software_Engineer,9356,exempt,False,Operations,False,1996-10-31
EMP-02006,Jack Hill,2018-02-22,full_time,USA,WA,HR_Specialist,12752,nonexempt,True,HR,False,2001-08-28
EMP-02007,Emily Thompson,2024-10-13,full_time,USA,WA,Analyst,7927,nonexempt,True,HR,False,1990-07-31
EMP-02008,Michael Phillips,2024-05-25,full_time,USA,NJ,HR_Specialist,10534,nonexempt,True,HR,False,2003-10-13
EMP-02009,Daniel Martin,2023-04-10,full_time,USA,NY,Payroll_Administrator,5559,exempt,False,Finance,False,1968-02-03
EMP-02010,Evelyn Thomas,2021-08-03,full_time,USA,MA,Analyst,4703,nonexempt,True,Operations,False,1989-05-20
EMP-02011,Henry Davis,2020-04-18,full_time,USA,IL,Software_Engineer,3660,exempt,False,Engineering,False,1972-10-12
EMP-02012,Layla Scott,2019-06-10,full_time,USA,NJ,Product_Manager,7004,exempt,False,Operations,False,1997-03-14
EMP-02013,Alexander Wilson,2020-03-08,full_time,USA,WA,Payroll_Administrator,5817,exempt,False,Finance,False,2001-01-01
EMP-02014,Emily Hall,2022-08-25,full_time,USA,IL,HR_Specialist,5677,nonexempt,True,Operations,False,1986-11-08
EMP-02015,Daniel Chen,2018-02-16,full_time,USA,CA,Product_Manager,10806,exempt,False,Operations,False,1967-04-22
EMP-02016,Evelyn Jackson,2023-06-11,full_time,USA,CA,Payroll_Administrator,8170,exempt,False,Operations,False,1992-10-30
EMP-02017,Leah Phillips,2021-01-16,full_time,USA,CA,Product_Manager,10627,exempt,False,Finance,False,1998-12-09
EMP-02018,Priya Clark,2021-12-15,full_time,USA,NY,Software_Engineer,6675,exempt,False,Sales,False,1992-12-17
EMP-02019,Abigail Young,2023-05-15,full_time,USA,IL,Sales_Representative,8658,nonexempt,True,HR,False,1968-02-25
EMP-02020,Priya Edwards,2020-04-29,full_time,USA,WA,Sales_Representative,7817,nonexempt,True,HR,False,1984-07-15
EMP-02021,Elijah Allen,2019-10-06,full_time,USA,MA,Software_Engineer,6041,exempt,False,Sales,False,1972-06-21
EMP-02022,Grace Campbell,2021-02-12,full_time,USA,MA,Software_Engineer,6565,exempt,False,Finance,False,1968-10-20
EMP-02023,Chloe Sanchez,2021-08-10,full_time,USA,NJ,Software_Engineer,6378,exempt,False,Sales,False,1978-02-03
EMP-02024,Arjun Morris,2024-10-17,full_time,USA,MA,Analyst,7108,nonexempt,True,Engineering,False,1972-05-14
EMP-02025,Layla Campbell,2020-01-25,full_time,USA,FL,Analyst,8783,nonexempt,True,HR,False,1984-11-13
EMP-02026,Isabella Jackson,2020-11-01,full_time,USA,MA,Payroll_Administrator,8025,exempt,False,Engineering,False,1984-01-07
EMP-02027,Owen Walker,2021-08-26,full_time,USA,FL,Analyst,4724,nonexempt,True,Operations,False,1988-06-01
EMP-02028,James Wilson,2023-05-20,full_time,USA,NJ,Operations_Manager,4621,exempt,False,Finance,False,1966-12-28
EMP-02029,Layla Davis,2023-10-14,full_time,USA,MA,HR_Specialist,10808,nonexempt,True,Engineering,False,2001-05-05
EMP-02030,Layla White,2019-05-27,full_time,USA,CA,Product_Manager,10563,exempt,False,Finance,False,1988-03-24
EMP-02031,Ava Nelson,2024-01-31,full_time,USA,WA,Payroll_Administrator,11229,exempt,False,HR,False,1997-11-28
EMP-02032,Layla Martinez,2023-03-12,full_time,USA,MA,Sales_Representative,8650,nonexempt,True,Engineering,False,1976-09-12
EMP-02033,Hannah Wilson,2018-12-25,full_time,USA,NY,Software_Engineer,3559,exempt,False,Finance,False,2001-10-11
EMP-02034,Mateo Baker,2018-04-22,full_time,USA,NY,Product_Manager,5907,exempt,False,Sales,False,1970-07-19
EMP-02035,Isabella Parker,2023-11-24,full_time,USA,FL,Sales_Representative,4188,nonexempt,True,Sales,False,1998-08-28
EMP-02036,Mateo Williams,2018-03-26,full_time,USA,NJ,HR_Specialist,10678,nonexempt,True,HR,False,1997-03-07
EMP-02037,Michael Morris,2019-06-15,full_time,USA,NY,Operations_Manager,11802,exempt,False,Finance,False,1994-11-08
EMP-02038,Samuel Harris,2022-05-20,full_time,USA,FL,Sales_Representative,9930,nonexempt,True,HR,False,1969-12-18
EMP-02039,Noah Parker,2024-01-06,full_time,USA,NY,Payroll_Administrator,8186,exempt,False,Engineering,False,1985-11-16
EMP-02040,Kevin Green,2021-02-04,full_time,USA,IL,Operations_Manager,12024,exempt,False,Operations,False,1968-04-26
EMP-02041,Jack Patel,2018-11-02,full_time,USA,TX,HR_Specialist,6824,nonexempt,True,Operations,False,1991-05-26
EMP-02042,Arjun Parker,2024-09-27,full_time,USA,NY,HR_Specialist,10664,nonexempt,True,Sales,False,2003-05-25
EMP-02043,Emily Edwards,2019-11-25,full_time,USA,MA,Software_Engineer,7405,exempt,False,Engineering,False,1999-10-10
EMP-02044,James Smith,2024-04-21,full_time,USA,CA,HR_Specialist,13917,nonexempt,True,Engineering,False,1984-03-14
EMP-02045,Isabella Green,2019-03-27,full_time,USA,MA,Software_Engineer,4124,exempt,False,Engineering,False,1982-05-19
EMP-02046,Henry Edwards,2018-02-02,full_time,USA,FL,Payroll_Administrator,13424,exempt,False,Operations,False,1973-05-04
